	basename	author	title	genre	subgenre	placeName	occurrences	coord
126	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Pô	1	44.97472, 12.05444
127	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Rome	9	41.89193, 12.51133
128	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Rome	9	41.89193, 12.51133
129	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Salamine	1	37.93, 23.51
130	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Seine	2	49.44469, 0.38177
131	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Sicile	1	37.75, 14.25
132	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Tibre	2	41.74032, 12.23371
133	CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Vas	1	42.20187, 2.69748
134	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Argos	1	37.631561, 22.719464
135	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Asie	6	29.84064, 89.29688
136	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Élide	5	37.75, 21.25
137	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Espagne	1	40, -4
138	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Europe	3	48.69096, 9.14062
139	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	France	5	46, 2
140	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Grèce	11	39, 22
141	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Italie	1	42.83333, 12.83333
142	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Olympe	6	40.085556, 22.358611
143	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Paris	1	48.85341, 2.3488
144	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Parnasse	1	38.535435, 22.621902
145	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Pô	1	44.97472, 12.05444
146	GILBERT_AMOURSDEDIANEETDENDYMION	Gabriel GILBERT (1620-1680)	LES AMOURS DE DIANE ET D'ENDIMION, TRAGÉDIE.	theatre	tragedy	Tyr	1	33.2698475, 35.2038435
147	GIRAUDOUX_ONDINE	Jean GIRAUDOUX (1882-1944)	ONDINE, COMÉDIE.	theatre	comedy	Asie	1	29.84064, 89.29688
148	GIRAUDOUX_ONDINE	Jean GIRAUDOUX (1882-1944)	ONDINE, COMÉDIE.	theatre	comedy	Lerne	1	37.5512409, 22.7183258
149	GIRAUDOUX_ONDINE	Jean GIRAUDOUX (1882-1944)	ONDINE, COMÉDIE.	theatre	comedy	Louvre	1	48.86102, 2.33587
150	GIRAUDOUX_ONDINE	Jean GIRAUDOUX (1882-1944)	ONDINE, COMÉDIE.	theatre	comedy	Jérusalem	1	31.776679, 35.234156
151	GIRAUDOUX_ONDINE	Jean GIRAUDOUX (1882-1944)	ONDINE, COMÉDIE.	theatre	comedy	Judée	1	31.928333, 35.238333
152	GIRAUDOUX_ONDINE	Jean GIRAUDOUX (1882-1944)	ONDINE, COMÉDIE.	theatre	comedy	Rhin	10	51.97198, 5.91545
153	GIRAUDOUX_ONDINE	Jean GIRAUDOUX (1882-1944)	ONDINE, COMÉDIE.	theatre	comedy	Troie	2	39.9574327844, 26.2384586227
