code	author	title	genre	subgenre	place
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Rome	45
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Sicile	1
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Tibre	2
CORNEILLEP_CINNA	CORNEILLE, Pierre (1606-1684)	CINNA ou LA CLÉMENCE D'AUGUSTE, TRAGÉDIE	theatre	tragedy	Tibre	2
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	Espagne	1
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	France	2
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	France	2
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	Paris	4
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	Paris	4
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	Paris	4
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	Paris	4
CORNEILLET_CHARMEDELAVOIX	Thomas CORNEILLE (1625-1709)	LE CHARME DE LA VOIX, COMÉDIE	theatre	comedy	Vas	1
JEANNET_MOLIEREENMENAGE	JEANNET, Abel	MOLIÈRE EN MÉNAGE, COMÉDIE	theatre	comedy	France	2
JEANNET_MOLIEREENMENAGE	JEANNET, Abel	MOLIÈRE EN MÉNAGE, COMÉDIE	theatre	comedy	France	2
JEANNET_MOLIEREENMENAGE	JEANNET, Abel	MOLIÈRE EN MÉNAGE, COMÉDIE	theatre	comedy	Paris	2
JEANNET_MOLIEREENMENAGE	JEANNET, Abel	MOLIÈRE EN MÉNAGE, COMÉDIE	theatre	comedy	Paris	2
JEANNET_MOLIEREENMENAGE	JEANNET, Abel	MOLIÈRE EN MÉNAGE, COMÉDIE	theatre	comedy	Parnasse	1
JEANNET_MOLIEREENMENAGE	JEANNET, Abel	MOLIÈRE EN MÉNAGE, COMÉDIE	theatre	comedy	Perse	1
MARIVAUX_PREJUGEVAINCU	MARIVAUX, Pierre de (1688-1763)	LE PRÉJUGE VAINCU, COMÉDIE.	theatre	comedy	Paris	7
MARIVAUX_PREJUGEVAINCU	MARIVAUX, Pierre de (1688-1763)	LE PRÉJUGE VAINCU, COMÉDIE.	theatre	comedy	Paris	7
MARIVAUX_PREJUGEVAINCU	MARIVAUX, Pierre de (1688-1763)	LE PRÉJUGE VAINCU, COMÉDIE.	theatre	comedy	Paris	7
MARIVAUX_PREJUGEVAINCU	MARIVAUX, Pierre de (1688-1763)	LE PRÉJUGE VAINCU, COMÉDIE.	theatre	comedy	Paris	7
MARIVAUX_PREJUGEVAINCU	MARIVAUX, Pierre de (1688-1763)	LE PRÉJUGE VAINCU, COMÉDIE.	theatre	comedy	Paris	7
MARIVAUX_PREJUGEVAINCU	MARIVAUX, Pierre de (1688-1763)	LE PRÉJUGE VAINCU, COMÉDIE.	theatre	comedy	Paris	7
MARIVAUX_PREJUGEVAINCU	MARIVAUX, Pierre de (1688-1763)	LE PRÉJUGE VAINCU, COMÉDIE.	theatre	comedy	Paris	7
SEDAINE_DEFAUTSSUPPOSES	SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS, COMÈDIE EN VERS ET EN UN ACTE.	theatre	comedy	Paris	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Afrique	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Allobroge	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Angleterre	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Asie	6
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Asie	6
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Asie	6
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Asie	6
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Asie	6
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Asie	6
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Aventin	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Capitole	5
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Capitole	5
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Capitole	5
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Capitole	5
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Capitole	5
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Etna	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Euphrate	2
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Euphrate	2
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Europe	2
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Europe	2
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	France	2
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	France	2
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Gaule	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Gaules	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Hellespont	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Italie	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Italie	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Italie	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Italie	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Paris	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Paris	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Paris	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Paris	4
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Perse	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rhin	1
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
VOLTAIRE_ROMESAUVEE	VOLTAIRE (1694-1778)	ROME SAUVÉE ou CATILINA	theatre	tragedy	Rome	110
